,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
7145,RE1,DEMINDNGSBOI_MID,EMIC02,2039,0.0275763223856489
7146,RE1,DEMINDNGSBOI_MID,EMIC02,2040,0.0268401403471106
7147,RE1,DEMINDNGSBOI_MID,EMIC02,2041,0.0259980362515288
7148,RE1,DEMINDNGSBOI_MID,EMIC02,2042,0.0250323360767204
7149,RE1,DEMINDNGSBOI_MID,EMIC02,2043,0.0239299385505689
7150,RE1,DEMINDNGSBOI_MID,EMIC02,2044,0.0688413782421028
7151,RE1,DEMINDNGSBOI_MID,EMIC02,2045,0.146483799954142
7152,RE1,DEMINDNGSBOI_MID,EMIC02,2046,0.193835580189555
7153,RE1,DEMINDNGSBOI_MID,EMIC02,2047,0.232371278441186
7154,RE1,DEMINDNGSBOI_MID,EMIC02,2048,0.219489603010507
7155,RE1,DEMINDNGSBOI_MID,EMIC02,2049,0.237437924074098
7156,RE1,DEMINDNGSBOI_MID,EMIC02,2050,0.262783045554414
7157,RE1,DEMINDNGSBOI_MID,EMIC02,2051,0.317445995622395
7158,RE1,DEMINDNGSBOI_MID,EMIC02,2052,0.326975980249766
7159,RE1,DEMINDNGSBOI_MID,EMIC02,2053,0.333736006191113
7160,RE1,DEMINDNGSBOI_MID,EMIC02,2054,0.338484530127848
7163,RE1,DEMINDNGSBOI_MID,EMICH4,2024,1.65998230826299e-05
7164,RE1,DEMINDNGSBOI_MID,EMICH4,2025,1.65720608429368e-05
7165,RE1,DEMINDNGSBOI_MID,EMICH4,2026,1.65324172149992e-05
7166,RE1,DEMINDNGSBOI_MID,EMICH4,2027,1.64762034899087e-05
7167,RE1,DEMINDNGSBOI_MID,EMICH4,2028,1.63981306615857e-05
7168,RE1,DEMINDNGSBOI_MID,EMICH4,2029,1.62928138015476e-05
7169,RE1,DEMINDNGSBOI_MID,EMICH4,2030,1.61559957615961e-05
7170,RE1,DEMINDNGSBOI_MID,EMICH4,2031,1.59861230597308e-05
7171,RE1,DEMINDNGSBOI_MID,EMICH4,2032,1.57855590608766e-05
7172,RE1,DEMINDNGSBOI_MID,EMICH4,2033,1.55603957230096e-05
7173,RE1,DEMINDNGSBOI_MID,EMICH4,2034,1.53183219541952e-05
7174,RE1,DEMINDNGSBOI_MID,EMICH4,2035,1.50653216232756e-05
7175,RE1,DEMINDNGSBOI_MID,EMICH4,2036,1.48029479708009e-05
7176,RE1,DEMINDNGSBOI_MID,EMICH4,2037,1.45274734809176e-05
7177,RE1,DEMINDNGSBOI_MID,EMICH4,2038,1.42308583742695e-05
7178,RE1,DEMINDNGSBOI_MID,EMICH4,2039,1.39025819246684e-05
7179,RE1,DEMINDNGSBOI_MID,EMICH4,2040,1.35314363107204e-05
7180,RE1,DEMINDNGSBOI_MID,EMICH4,2041,1.31068901723994e-05
7181,RE1,DEMINDNGSBOI_MID,EMICH4,2042,1.26200331648845e-05
7182,RE1,DEMINDNGSBOI_MID,EMICH4,2043,1.20642602918183e-05
7183,RE1,DEMINDNGSBOI_MID,EMICH4,2044,3.47063284013532e-05
7184,RE1,DEMINDNGSBOI_MID,EMICH4,2045,7.38496961639461e-05
7185,RE1,DEMINDNGSBOI_MID,EMICH4,2046,9.77220600997666e-05
7186,RE1,DEMINDNGSBOI_MID,EMICH4,2047,0.000117149803019048
7187,RE1,DEMINDNGSBOI_MID,EMICH4,2048,0.00011065551616319
7188,RE1,DEMINDNGSBOI_MID,EMICH4,2049,0.000119704148555401
7189,RE1,DEMINDNGSBOI_MID,EMICH4,2050,0.000132481872243246
7190,RE1,DEMINDNGSBOI_MID,EMICH4,2051,0.000160040156880927
7191,RE1,DEMINDNGSBOI_MID,EMICH4,2052,0.000164844691371422
7192,RE1,DEMINDNGSBOI_MID,EMICH4,2053,0.000168252753300353
7193,RE1,DEMINDNGSBOI_MID,EMICH4,2054,0.000170646718025906
7196,RE1,DEMINDNGSBOI_MID,EMIN2O,2024,1.57105468460605e-05
7197,RE1,DEMINDNGSBOI_MID,EMIN2O,2025,1.5684271869208e-05
7198,RE1,DEMINDNGSBOI_MID,EMIN2O,2026,1.56467520070528e-05
7199,RE1,DEMINDNGSBOI_MID,EMIN2O,2027,1.55935497315207e-05
7200,RE1,DEMINDNGSBOI_MID,EMIN2O,2028,1.55196593761436e-05
7201,RE1,DEMINDNGSBOI_MID,EMIN2O,2029,1.54199844907504e-05
7202,RE1,DEMINDNGSBOI_MID,EMIN2O,2030,1.52904959886534e-05
7203,RE1,DEMINDNGSBOI_MID,EMIN2O,2031,1.51297236101024e-05
7204,RE1,DEMINDNGSBOI_MID,EMIN2O,2032,1.49399041111868e-05
7205,RE1,DEMINDNGSBOI_MID,EMIN2O,2033,1.47268030949913e-05
7206,RE1,DEMINDNGSBOI_MID,EMIN2O,2034,1.44976975637919e-05
7207,RE1,DEMINDNGSBOI_MID,EMIN2O,2035,1.42582508220287e-05
7208,RE1,DEMINDNGSBOI_MID,EMIN2O,2036,1.40099329009366e-05
7209,RE1,DEMINDNGSBOI_MID,EMIN2O,2037,1.37492159730113e-05
7210,RE1,DEMINDNGSBOI_MID,EMIN2O,2038,1.34684909613622e-05
7211,RE1,DEMINDNGSBOI_MID,EMIN2O,2039,1.31578007501326e-05
7212,RE1,DEMINDNGSBOI_MID,EMIN2O,2040,1.28065379369319e-05
7213,RE1,DEMINDNGSBOI_MID,EMIN2O,2041,1.24047353417351e-05
7214,RE1,DEMINDNGSBOI_MID,EMIN2O,2042,1.19439599596229e-05
7215,RE1,DEMINDNGSBOI_MID,EMIN2O,2043,1.1417960633328e-05
7216,RE1,DEMINDNGSBOI_MID,EMIN2O,2044,3.28470608084236e-05
7217,RE1,DEMINDNGSBOI_MID,EMIN2O,2045,6.98934624408775e-05
7218,RE1,DEMINDNGSBOI_MID,EMIN2O,2046,9.24869497372791e-05
7219,RE1,DEMINDNGSBOI_MID,EMIN2O,2047,0.000110873920714456
7220,RE1,DEMINDNGSBOI_MID,EMIN2O,2048,0.000104727542083019
7221,RE1,DEMINDNGSBOI_MID,EMIN2O,2049,0.000113291426311362
7222,RE1,DEMINDNGSBOI_MID,EMIN2O,2050,0.000125384629087358
7223,RE1,DEMINDNGSBOI_MID,EMIN2O,2051,0.00015146657704802
7224,RE1,DEMINDNGSBOI_MID,EMIN2O,2052,0.000156013725762238
7225,RE1,DEMINDNGSBOI_MID,EMIN2O,2053,0.000159239212944977
7226,RE1,DEMINDNGSBOI_MID,EMIN2O,2054,0.000161504929560232
7326,RE1,DEMINDNGSFUR_LOW,EMIC02,2022,1.63965043089337
7327,RE1,DEMINDNGSFUR_LOW,EMIC02,2023,1.65818316159018
7328,RE1,DEMINDNGSFUR_LOW,EMIC02,2024,1.70057855715332
7329,RE1,DEMINDNGSFUR_LOW,EMIC02,2025,1.70054540191149
7330,RE1,DEMINDNGSFUR_LOW,EMIC02,2026,1.70047737740877
7331,RE1,DEMINDNGSFUR_LOW,EMIC02,2027,1.70032680071837
7332,RE1,DEMINDNGSFUR_LOW,EMIC02,2028,1.70003445907537
7333,RE1,DEMINDNGSFUR_LOW,EMIC02,2029,1.69951790997136
7334,RE1,DEMINDNGSFUR_LOW,EMIC02,2030,1.69866771455721
7335,RE1,DEMINDNGSFUR_LOW,EMIC02,2031,1.69734378943026
7336,RE1,DEMINDNGSFUR_LOW,EMIC02,2032,1.69537195706786
7337,RE1,DEMINDNGSFUR_LOW,EMIC02,2033,1.69254081003262
7338,RE1,DEMINDNGSFUR_LOW,EMIC02,2034,1.68859904690595
7339,RE1,DEMINDNGSFUR_LOW,EMIC02,2035,1.68325348846824
7340,RE1,DEMINDNGSFUR_LOW,EMIC02,2036,1.67616803983006
7341,RE1,DEMINDNGSFUR_LOW,EMIC02,2037,1.66696392568953
7342,RE1,DEMINDNGSFUR_LOW,EMIC02,2038,1.65522158763456
7343,RE1,DEMINDNGSFUR_LOW,EMIC02,2039,1.64048468826611
7344,RE1,DEMINDNGSFUR_LOW,EMIC02,2040,1.62226670812605
7345,RE1,DEMINDNGSFUR_LOW,EMIC02,2041,1.60006063627016
7346,RE1,DEMINDNGSFUR_LOW,EMIC02,2042,1.57335222913564
7347,RE1,DEMINDNGSFUR_LOW,EMIC02,2043,1.54163722784087
7348,RE1,DEMINDNGSFUR_LOW,EMIC02,2044,1.50444276253865
7349,RE1,DEMINDNGSFUR_LOW,EMIC02,2045,1.46135291600364
7350,RE1,DEMINDNGSFUR_LOW,EMIC02,2046,1.41203805355715
7351,RE1,DEMINDNGSFUR_LOW,EMIC02,2047,1.35628704802893
7352,RE1,DEMINDNGSFUR_LOW,EMIC02,2048,1.29404094710471
7353,RE1,DEMINDNGSFUR_LOW,EMIC02,2049,1.22542597825498
7354,RE1,DEMINDNGSFUR_LOW,EMIC02,2050,1.15078312355206
7355,RE1,DEMINDNGSFUR_LOW,EMIC02,2051,1.07069091480752
7356,RE1,DEMINDNGSFUR_LOW,EMIC02,2052,0.985977720818792
7357,RE1,DEMINDNGSFUR_LOW,EMIC02,2053,0.897719766787923
7358,RE1,DEMINDNGSFUR_LOW,EMIC02,2054,0.807221586992868
7359,RE1,DEMINDNGSFUR_LOW,EMICH4,2022,0.000826628515743488
7360,RE1,DEMINDNGSFUR_LOW,EMICH4,2023,0.000835971777807115
7361,RE1,DEMINDNGSFUR_LOW,EMICH4,2024,0.000857345384185902
7362,RE1,DEMINDNGSFUR_LOW,EMICH4,2025,0.000857328668995989
7363,RE1,DEMINDNGSFUR_LOW,EMICH4,2026,0.000857294374494756
7364,RE1,DEMINDNGSFUR_LOW,EMICH4,2027,0.000857218461370992
7365,RE1,DEMINDNGSFUR_LOW,EMICH4,2028,0.000857071077554364
7366,RE1,DEMINDNGSFUR_LOW,EMICH4,2029,0.000856810659717053
7367,RE1,DEMINDNGSFUR_LOW,EMICH4,2030,0.000856382034346641
7368,RE1,DEMINDNGSFUR_LOW,EMICH4,2031,0.000855714578502377
7369,RE1,DEMINDNGSFUR_LOW,EMICH4,2032,0.000854720480718903
7370,RE1,DEMINDNGSFUR_LOW,EMICH4,2033,0.000853293160097695
7371,RE1,DEMINDNGSFUR_LOW,EMICH4,2034,0.000851305923219993
7372,RE1,DEMINDNGSFUR_LOW,EMICH4,2035,0.000848610964005557
7373,RE1,DEMINDNGSFUR_LOW,EMICH4,2036,0.000845038840471905
7374,RE1,DEMINDNGSFUR_LOW,EMICH4,2037,0.000840398593339123
7375,RE1,DEMINDNGSFUR_LOW,EMICH4,2038,0.000834478702553347
7376,RE1,DEMINDNGSFUR_LOW,EMICH4,2039,0.000827049105962466
7377,RE1,DEMINDNGSFUR_LOW,EMICH4,2040,0.000817864525152263
7378,RE1,DEMINDNGSFUR_LOW,EMICH4,2041,0.000806669350941424
7379,RE1,DEMINDNGSFUR_LOW,EMICH4,2042,0.000793204327829485
7380,RE1,DEMINDNGSFUR_LOW,EMICH4,2043,0.000777215234085392
7381,RE1,DEMINDNGSFUR_LOW,EMICH4,2044,0.000758463672735884
7382,RE1,DEMINDNGSFUR_LOW,EMICH4,2045,0.000736739959428623
7383,RE1,DEMINDNGSFUR_LOW,EMICH4,2046,0.000711877909091454
7384,RE1,DEMINDNGSFUR_LOW,EMICH4,2047,0.000683771082122309
7385,RE1,DEMINDNGSFUR_LOW,EMICH4,2048,0.000652389757756867
7386,RE1,DEMINDNGSFUR_LOW,EMICH4,2049,0.000617797573478209
7387,RE1,DEMINDNGSFUR_LOW,EMICH4,2050,0.000580166435138368
7388,RE1,DEMINDNGSFUR_LOW,EMICH4,2051,0.000539788009109445
7389,RE1,DEMINDNGSFUR_LOW,EMICH4,2052,0.000497079916889669
7390,RE1,DEMINDNGSFUR_LOW,EMICH4,2053,0.00045258473659484
7391,RE1,DEMINDNGSFUR_LOW,EMICH4,2054,0.000406960148187472
7392,RE1,DEMINDNGSFUR_LOW,EMIN2O,2022,0.00078234484525723
7393,RE1,DEMINDNGSFUR_LOW,EMIN2O,2023,0.000791187575424591
7394,RE1,DEMINDNGSFUR_LOW,EMIN2O,2024,0.000811416167175943
7395,RE1,DEMINDNGSFUR_LOW,EMIN2O,2025,0.000811400347442633
7396,RE1,DEMINDNGSFUR_LOW,EMIN2O,2026,0.000811367890146823
7397,RE1,DEMINDNGSFUR_LOW,EMIN2O,2027,0.000811296043797546
7398,RE1,DEMINDNGSFUR_LOW,EMIN2O,2028,0.000811156555542523
7399,RE1,DEMINDNGSFUR_LOW,EMIN2O,2029,0.000810910088660782
7400,RE1,DEMINDNGSFUR_LOW,EMIN2O,2030,0.000810504425363785
7401,RE1,DEMINDNGSFUR_LOW,EMIN2O,2031,0.000809872726082607
7402,RE1,DEMINDNGSFUR_LOW,EMIN2O,2032,0.000808931883537533
7403,RE1,DEMINDNGSFUR_LOW,EMIN2O,2033,0.000807581026521032
7404,RE1,DEMINDNGSFUR_LOW,EMIN2O,2034,0.000805700248761779
7405,RE1,DEMINDNGSFUR_LOW,EMIN2O,2035,0.000803149662362402
7406,RE1,DEMINDNGSFUR_LOW,EMIN2O,2036,0.000799768902589482
7407,RE1,DEMINDNGSFUR_LOW,EMIN2O,2037,0.000795377240124527
7408,RE1,DEMINDNGSFUR_LOW,EMIN2O,2038,0.000789774486345132
7409,RE1,DEMINDNGSFUR_LOW,EMIN2O,2039,0.000782742903857334
7410,RE1,DEMINDNGSFUR_LOW,EMIN2O,2040,0.000774050354161963
7411,RE1,DEMINDNGSFUR_LOW,EMIN2O,2041,0.000763454921426705
7412,RE1,DEMINDNGSFUR_LOW,EMIN2O,2042,0.00075071123883862
7413,RE1,DEMINDNGSFUR_LOW,EMIN2O,2043,0.00073557870368796
7414,RE1,DEMINDNGSFUR_LOW,EMIN2O,2044,0.000717831690267891
7415,RE1,DEMINDNGSFUR_LOW,EMIN2O,2045,0.000697271747316376
7416,RE1,DEMINDNGSFUR_LOW,EMIN2O,2046,0.000673741592532984
7417,RE1,DEMINDNGSFUR_LOW,EMIN2O,2047,0.000647140488437185
7418,RE1,DEMINDNGSFUR_LOW,EMIN2O,2048,0.000617440306448463
7419,RE1,DEMINDNGSFUR_LOW,EMIN2O,2049,0.000584701274899019
7420,RE1,DEMINDNGSFUR_LOW,EMIN2O,2050,0.000549086090398812
7421,RE1,DEMINDNGSFUR_LOW,EMIN2O,2051,0.000510870794335725
7422,RE1,DEMINDNGSFUR_LOW,EMIN2O,2052,0.000470450635627722
7423,RE1,DEMINDNGSFUR_LOW,EMIN2O,2053,0.000428339125705831
7424,RE1,DEMINDNGSFUR_LOW,EMIN2O,2054,0.000385158711677429
7425,RE1,DEMINDNGSFUR_MID,EMIC02,2022,0.0112494397370968
7426,RE1,DEMINDNGSFUR_MID,EMIC02,2023,0.0155589728391604
7427,RE1,DEMINDNGSFUR_MID,EMIC02,2024,0.0381312304631027
7428,RE1,DEMINDNGSFUR_MID,EMIC02,2025,0.0379742618162733
7429,RE1,DEMINDNGSFUR_MID,EMIC02,2026,0.0377534626006375
7430,RE1,DEMINDNGSFUR_MID,EMIC02,2027,0.0374481686555109
7431,RE1,DEMINDNGSFUR_MID,EMIC02,2028,0.0370367245871524
7432,RE1,DEMINDNGSFUR_MID,EMIC02,2029,0.0365009847684616
7433,RE1,DEMINDNGSFUR_MID,EMIC02,2030,0.0358335831639807
7434,RE1,DEMINDNGSFUR_MID,EMIC02,2031,0.0350458499228708
7435,RE1,DEMINDNGSFUR_MID,EMIC02,2032,0.0341718891068594
7436,RE1,DEMINDNGSFUR_MID,EMIC02,2033,0.0332639970134901
7437,RE1,DEMINDNGSFUR_MID,EMIC02,2034,0.0323789926959702
7438,RE1,DEMINDNGSFUR_MID,EMIC02,2035,0.031561770533203
7439,RE1,DEMINDNGSFUR_MID,EMIC02,2036,0.0308347113641032
7440,RE1,DEMINDNGSFUR_MID,EMIC02,2037,0.0301968446076277
7441,RE1,DEMINDNGSFUR_MID,EMIC02,2038,0.0296301171223371
7442,RE1,DEMINDNGSFUR_MID,EMIC02,2039,0.0291076015670813
7443,RE1,DEMINDNGSFUR_MID,EMIC02,2040,0.028600056465697
7444,RE1,DEMINDNGSFUR_MID,EMIC02,2041,0.0280798105380959
7445,RE1,DEMINDNGSFUR_MID,EMIC02,2042,0.0275224807030859
7446,RE1,DEMINDNGSFUR_MID,EMIC02,2043,0.0269074249013415
7447,RE1,DEMINDNGSFUR_MID,EMIC02,2044,0.0262176549913245
7448,RE1,DEMINDNGSFUR_MID,EMIC02,2045,0.0254396413574905
7449,RE1,DEMINDNGSFUR_MID,EMIC02,2046,0.0245811544030433
7450,RE1,DEMINDNGSFUR_MID,EMIC02,2047,0.0236106252649921
7451,RE1,DEMINDNGSFUR_MID,EMIC02,2048,0.0225270276849192
7452,RE1,DEMINDNGSFUR_MID,EMIC02,2049,0.0213325590660271
7453,RE1,DEMINDNGSFUR_MID,EMIC02,2050,0.0200331553198503
7454,RE1,DEMINDNGSFUR_MID,EMIC02,2051,0.0186388876903975
7455,RE1,DEMINDNGSFUR_MID,EMIC02,2052,0.0171641766539873
7456,RE1,DEMINDNGSFUR_MID,EMIC02,2053,0.0156277574407344
7457,RE1,DEMINDNGSFUR_MID,EMIC02,2054,0.0140523397491697
7460,RE1,DEMINDNGSFUR_MID,EMICH4,2024,1.92238307917947e-05
7461,RE1,DEMINDNGSFUR_MID,EMICH4,2025,1.91446951680654e-05
7462,RE1,DEMINDNGSFUR_MID,EMICH4,2026,1.90333794116948e-05
7463,RE1,DEMINDNGSFUR_MID,EMICH4,2027,1.88794657018145e-05
7464,RE1,DEMINDNGSFUR_MID,EMICH4,2028,1.8672036488166e-05
7465,RE1,DEMINDNGSFUR_MID,EMICH4,2029,1.84019436666689e-05
7466,RE1,DEMINDNGSFUR_MID,EMICH4,2030,1.8065473656158e-05
7467,RE1,DEMINDNGSFUR_MID,EMICH4,2031,1.76683385427023e-05
7468,RE1,DEMINDNGSFUR_MID,EMICH4,2032,1.72277318630433e-05
7469,RE1,DEMINDNGSFUR_MID,EMICH4,2033,1.67700187557511e-05
7470,RE1,DEMINDNGSFUR_MID,EMICH4,2034,1.63238445032188e-05
7471,RE1,DEMINDNGSFUR_MID,EMICH4,2035,1.59118425723726e-05
7472,RE1,DEMINDNGSFUR_MID,EMICH4,2036,1.55452962461028e-05
7473,RE1,DEMINDNGSFUR_MID,EMICH4,2037,1.52237162067159e-05
7474,RE1,DEMINDNGSFUR_MID,EMICH4,2038,1.4938000976707e-05
7475,RE1,DEMINDNGSFUR_MID,EMICH4,2039,1.46745751575471e-05
7476,RE1,DEMINDNGSFUR_MID,EMICH4,2040,1.44186966813029e-05
7477,RE1,DEMINDNGSFUR_MID,EMICH4,2041,1.41564150931962e-05
7478,RE1,DEMINDNGSFUR_MID,EMICH4,2042,1.38754376814178e-05
7479,RE1,DEMINDNGSFUR_MID,EMICH4,2043,1.35653577674824e-05
7480,RE1,DEMINDNGSFUR_MID,EMICH4,2044,1.32176107927744e-05
7481,RE1,DEMINDNGSFUR_MID,EMICH4,2045,1.28253758119231e-05
7482,RE1,DEMINDNGSFUR_MID,EMICH4,2046,1.23925702677845e-05
7483,RE1,DEMINDNGSFUR_MID,EMICH4,2047,1.19032787421293e-05
7484,RE1,DEMINDNGSFUR_MID,EMICH4,2048,1.13569838475578e-05
7485,RE1,DEMINDNGSFUR_MID,EMICH4,2049,1.07547934032209e-05
7486,RE1,DEMINDNGSFUR_MID,EMICH4,2050,1.00996999943969e-05
7493,RE1,DEMINDNGSFUR_MID,EMIN2O,2024,1.81939827136629e-05
7494,RE1,DEMINDNGSFUR_MID,EMIN2O,2025,1.81190864983476e-05
7495,RE1,DEMINDNGSFUR_MID,EMIN2O,2026,1.80137340860683e-05
7496,RE1,DEMINDNGSFUR_MID,EMIN2O,2027,1.7868065753503e-05
7497,RE1,DEMINDNGSFUR_MID,EMIN2O,2028,1.76717488191571e-05
7498,RE1,DEMINDNGSFUR_MID,EMIN2O,2029,1.74161252559545e-05
7499,RE1,DEMINDNGSFUR_MID,EMIN2O,2030,1.70976804245781e-05
7500,RE1,DEMINDNGSFUR_MID,EMIN2O,2031,1.67218204064861e-05
7501,RE1,DEMINDNGSFUR_MID,EMIN2O,2032,1.63048176560945e-05
7502,RE1,DEMINDNGSFUR_MID,EMIN2O,2033,1.58716248938358e-05
7503,RE1,DEMINDNGSFUR_MID,EMIN2O,2034,1.54493528334035e-05
7504,RE1,DEMINDNGSFUR_MID,EMIN2O,2035,1.50594224345669e-05
7505,RE1,DEMINDNGSFUR_MID,EMIN2O,2036,1.4712512518633e-05
7506,RE1,DEMINDNGSFUR_MID,EMIN2O,2037,1.44081599813561e-05
7507,RE1,DEMINDNGSFUR_MID,EMIN2O,2038,1.41377509243834e-05
7508,RE1,DEMINDNGSFUR_MID,EMIN2O,2039,1.38884372026785e-05
7509,RE1,DEMINDNGSFUR_MID,EMIN2O,2040,1.36462665019474e-05
7510,RE1,DEMINDNGSFUR_MID,EMIN2O,2041,1.33980357132036e-05
7511,RE1,DEMINDNGSFUR_MID,EMIN2O,2042,1.31321106627704e-05
7512,RE1,DEMINDNGSFUR_MID,EMIN2O,2043,1.28386421727959e-05
7513,RE1,DEMINDNGSFUR_MID,EMIN2O,2044,1.25095245003043e-05
7514,RE1,DEMINDNGSFUR_MID,EMIN2O,2045,1.21383021077129e-05
7515,RE1,DEMINDNGSFUR_MID,EMIN2O,2046,1.17286825748675e-05
7516,RE1,DEMINDNGSFUR_MID,EMIN2O,2047,1.12656030952295e-05
7517,RE1,DEMINDNGSFUR_MID,EMIN2O,2048,1.07485739985815e-05
7518,RE1,DEMINDNGSFUR_MID,EMIN2O,2049,1.01786437566198e-05
7675,RE1,DEMINDWASBOI_HIG,EMICH4,2041,1.07247058823529e-05
7676,RE1,DEMINDWASBOI_HIG,EMICH4,2042,1.22011764705882e-05
7677,RE1,DEMINDWASBOI_HIG,EMICH4,2043,1.38188235294118e-05
7678,RE1,DEMINDWASBOI_HIG,EMICH4,2044,1.55941176470588e-05
7679,RE1,DEMINDWASBOI_HIG,EMICH4,2045,1.75341176470588e-05
7680,RE1,DEMINDWASBOI_HIG,EMICH4,2046,1.96388235294118e-05
7681,RE1,DEMINDWASBOI_HIG,EMICH4,2047,2.19e-05
7682,RE1,DEMINDWASBOI_HIG,EMICH4,2048,2.43035294117647e-05
7683,RE1,DEMINDWASBOI_HIG,EMICH4,2049,2.68305882352941e-05
7684,RE1,DEMINDWASBOI_HIG,EMICH4,2050,2.94611764705882e-05
7685,RE1,DEMINDWASBOI_HIG,EMICH4,2051,3.21752941176471e-05
7686,RE1,DEMINDWASBOI_HIG,EMICH4,2052,3.40270588235294e-05
7687,RE1,DEMINDWASBOI_HIG,EMICH4,2053,3.59188235294118e-05
7688,RE1,DEMINDWASBOI_HIG,EMICH4,2054,3.78329411764706e-05
7705,RE1,DEMINDWASBOI_HIG,EMIN2O,2038,1.04364705882353e-05
7706,RE1,DEMINDWASBOI_HIG,EMIN2O,2039,1.21835294117647e-05
7707,RE1,DEMINDWASBOI_HIG,EMIN2O,2040,1.40576470588235e-05
7708,RE1,DEMINDWASBOI_HIG,EMIN2O,2041,1.60870588235294e-05
7709,RE1,DEMINDWASBOI_HIG,EMIN2O,2042,1.83017647058824e-05
7710,RE1,DEMINDWASBOI_HIG,EMIN2O,2043,2.07282352941176e-05
7711,RE1,DEMINDWASBOI_HIG,EMIN2O,2044,2.33911764705882e-05
7712,RE1,DEMINDWASBOI_HIG,EMIN2O,2045,2.63011764705882e-05
7713,RE1,DEMINDWASBOI_HIG,EMIN2O,2046,2.94582352941176e-05
7714,RE1,DEMINDWASBOI_HIG,EMIN2O,2047,3.285e-05
7715,RE1,DEMINDWASBOI_HIG,EMIN2O,2048,3.64552941176471e-05
7716,RE1,DEMINDWASBOI_HIG,EMIN2O,2049,4.02458823529412e-05
7717,RE1,DEMINDWASBOI_HIG,EMIN2O,2050,4.41917647058824e-05
7718,RE1,DEMINDWASBOI_HIG,EMIN2O,2051,4.82629411764706e-05
7719,RE1,DEMINDWASBOI_HIG,EMIN2O,2052,5.10405882352941e-05
7720,RE1,DEMINDWASBOI_HIG,EMIN2O,2053,5.38782352941176e-05
7721,RE1,DEMINDWASBOI_HIG,EMIN2O,2054,5.67494117647059e-05
7760,RE1,DEMINDWASBOI_LOW,EMICH4,2027,1.06678673897659e-05
7761,RE1,DEMINDWASBOI_LOW,EMICH4,2028,1.18872767868659e-05
7762,RE1,DEMINDWASBOI_LOW,EMICH4,2029,1.30886402995245e-05
7763,RE1,DEMINDWASBOI_LOW,EMICH4,2030,1.42625789835658e-05
7764,RE1,DEMINDWASBOI_LOW,EMICH4,2031,1.53995711169975e-05
7765,RE1,DEMINDWASBOI_LOW,EMICH4,2032,1.6486883154905e-05
7766,RE1,DEMINDWASBOI_LOW,EMICH4,2033,1.75091007295018e-05
7767,RE1,DEMINDWASBOI_LOW,EMICH4,2034,1.84540065440716e-05
7768,RE1,DEMINDWASBOI_LOW,EMICH4,2035,1.93042146109231e-05
7769,RE1,DEMINDWASBOI_LOW,EMICH4,2036,2.00506306138301e-05
7770,RE1,DEMINDWASBOI_LOW,EMICH4,2037,2.0683334484187e-05
7771,RE1,DEMINDWASBOI_LOW,EMICH4,2038,2.12037920189201e-05
7772,RE1,DEMINDWASBOI_LOW,EMICH4,2039,2.16184518068128e-05
7773,RE1,DEMINDWASBOI_LOW,EMICH4,2040,2.19424548504206e-05
7774,RE1,DEMINDWASBOI_LOW,EMICH4,2041,2.21995866389462e-05
7775,RE1,DEMINDWASBOI_LOW,EMICH4,2042,2.24180941428828e-05
7776,RE1,DEMINDWASBOI_LOW,EMICH4,2043,2.26244034449e-05
7777,RE1,DEMINDWASBOI_LOW,EMICH4,2044,2.28393995482869e-05
7778,RE1,DEMINDWASBOI_LOW,EMICH4,2045,2.25471499842162e-05
7779,RE1,DEMINDWASBOI_LOW,EMICH4,2046,2.15529540705207e-05
7780,RE1,DEMINDWASBOI_LOW,EMICH4,2047,2.05659774241441e-05
7781,RE1,DEMINDWASBOI_LOW,EMICH4,2048,1.95718674754361e-05
7782,RE1,DEMINDWASBOI_LOW,EMICH4,2049,1.85550944586631e-05
7783,RE1,DEMINDWASBOI_LOW,EMICH4,2050,1.75077091048626e-05
7784,RE1,DEMINDWASBOI_LOW,EMICH4,2051,1.64268153198056e-05
7785,RE1,DEMINDWASBOI_LOW,EMICH4,2052,1.53173924158051e-05
7786,RE1,DEMINDWASBOI_LOW,EMICH4,2053,1.418709958892e-05
7787,RE1,DEMINDWASBOI_LOW,EMICH4,2054,1.30426604203212e-05
7788,RE1,DEMINDWASBOI_LOW,EMIN2O,2022,1.18430145690619e-05
7789,RE1,DEMINDWASBOI_LOW,EMIN2O,2023,1.18896220746794e-05
7790,RE1,DEMINDWASBOI_LOW,EMIN2O,2024,1.15108742003199e-05
7791,RE1,DEMINDWASBOI_LOW,EMIN2O,2025,1.22957277918839e-05
7792,RE1,DEMINDWASBOI_LOW,EMIN2O,2026,1.4154568523897e-05
7793,RE1,DEMINDWASBOI_LOW,EMIN2O,2027,1.60018010846489e-05
7794,RE1,DEMINDWASBOI_LOW,EMIN2O,2028,1.78309151802989e-05
7795,RE1,DEMINDWASBOI_LOW,EMIN2O,2029,1.96329604492867e-05
7796,RE1,DEMINDWASBOI_LOW,EMIN2O,2030,2.13938684753487e-05
7797,RE1,DEMINDWASBOI_LOW,EMIN2O,2031,2.30993566754963e-05
7798,RE1,DEMINDWASBOI_LOW,EMIN2O,2032,2.47303247323575e-05
7799,RE1,DEMINDWASBOI_LOW,EMIN2O,2033,2.62636510942528e-05
7800,RE1,DEMINDWASBOI_LOW,EMIN2O,2034,2.76810098161074e-05
7801,RE1,DEMINDWASBOI_LOW,EMIN2O,2035,2.89563219163847e-05
