REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMTRAHDGSTT,2038,0.0
RE1,DEMTRAHDGSTT,2039,0.0
RE1,DEMTRAHDGSTT,2040,0.0
RE1,DEMTRAHDGSTT,2041,0.0
RE1,DEMTRAHDGSTT,2042,0.0
RE1,DEMTRAHDGSTT,2043,0.0
RE1,DEMTRAHDGSTT,2044,0.0
RE1,DEMTRAHDGSTT,2045,0.0
RE1,DEMTRAHDGSTT,2046,0.0
RE1,DEMTRAHDGSTT,2047,0.0
RE1,DEMTRAHDGSTT,2048,0.0
RE1,DEMTRAHDGSTT,2049,0.0
RE1,DEMTRAHDGSTT,2050,0.0
RE1,DEMTRAHDGSTT,2051,0.0
RE1,DEMTRAHDGSTT,2052,0.0
RE1,DEMTRAHDGSTT,2053,0.0
RE1,DEMTRAHDGSTT,2054,0.0
RE1,DEMTRAHDGTAX,2022,0.0
RE1,DEMTRAHDGTAX,2023,0.0
RE1,DEMTRAHDGTAX,2024,0.0
RE1,DEMTRAHDGTAX,2025,0.0
RE1,DEMTRAHDGTAX,2026,0.0
RE1,DEMTRAHDGTAX,2027,0.0
RE1,DEMTRAHDGTAX,2028,0.0
RE1,DEMTRAHDGTAX,2029,0.0
RE1,DEMTRAHDGTAX,2030,0.0
RE1,DEMTRAHDGTAX,2031,0.0
RE1,DEMTRAHDGTAX,2032,0.0
RE1,DEMTRAHDGTAX,2033,0.0
RE1,DEMTRAHDGTAX,2034,0.0
RE1,DEMTRAHDGTAX,2035,0.0
RE1,DEMTRAHDGTAX,2036,0.0
RE1,DEMTRAHDGTAX,2037,0.0
RE1,DEMTRAHDGTAX,2038,0.0
RE1,DEMTRAHDGTAX,2039,0.0
RE1,DEMTRAHDGTAX,2040,0.0
RE1,DEMTRAHDGTAX,2041,0.0
RE1,DEMTRAHDGTAX,2042,0.0
RE1,DEMTRAHDGTAX,2043,0.0
RE1,DEMTRAHDGTAX,2044,0.0
RE1,DEMTRAHDGTAX,2045,0.0
RE1,DEMTRAHDGTAX,2046,0.0
RE1,DEMTRAHDGTAX,2047,0.0
RE1,DEMTRAHDGTAX,2048,0.0
RE1,DEMTRAHDGTAX,2049,0.0
RE1,DEMTRAHDGTAX,2050,0.0
RE1,DEMTRAHDGTAX,2051,0.0
RE1,DEMTRAHDGTAX,2052,0.0
RE1,DEMTRAHDGTAX,2053,0.0
RE1,DEMTRAHDGTAX,2054,0.0
RE1,DEMTRAHDGTCK_CSG,2022,0.0
RE1,DEMTRAHDGTCK_CSG,2023,0.0
RE1,DEMTRAHDGTCK_CSG,2024,0.0
RE1,DEMTRAHDGTCK_CSG,2025,0.0
RE1,DEMTRAHDGTCK_CSG,2026,0.0
RE1,DEMTRAHDGTCK_CSG,2027,0.0
RE1,DEMTRAHDGTCK_CSG,2028,0.0
RE1,DEMTRAHDGTCK_CSG,2029,0.0
RE1,DEMTRAHDGTCK_CSG,2030,0.0
RE1,DEMTRAHDGTCK_CSG,2031,0.0
RE1,DEMTRAHDGTCK_CSG,2032,0.0
RE1,DEMTRAHDGTCK_CSG,2033,0.0
RE1,DEMTRAHDGTCK_CSG,2034,0.0
RE1,DEMTRAHDGTCK_CSG,2035,0.0
RE1,DEMTRAHDGTCK_CSG,2036,0.0
RE1,DEMTRAHDGTCK_CSG,2037,0.0
RE1,DEMTRAHDGTCK_CSG,2038,0.0
RE1,DEMTRAHDGTCK_CSG,2039,0.0
RE1,DEMTRAHDGTCK_CSG,2040,0.0
RE1,DEMTRAHDGTCK_CSG,2041,0.0
RE1,DEMTRAHDGTCK_CSG,2042,0.0
RE1,DEMTRAHDGTCK_CSG,2043,0.0
RE1,DEMTRAHDGTCK_CSG,2044,0.0
RE1,DEMTRAHDGTCK_CSG,2045,0.0
RE1,DEMTRAHDGTCK_CSG,2046,0.0
RE1,DEMTRAHDGTCK_CSG,2047,0.0
RE1,DEMTRAHDGTCK_CSG,2048,0.0
RE1,DEMTRAHDGTCK_CSG,2049,0.0
RE1,DEMTRAHDGTCK_CSG,2050,0.0
RE1,DEMTRAHDGTCK_CSG,2051,0.0
RE1,DEMTRAHDGTCK_CSG,2052,0.0
RE1,DEMTRAHDGTCK_CSG,2053,0.0
RE1,DEMTRAHDGTCK_CSG,2054,0.0
RE1,DEMTRAHEVFWD,2022,0.151894490936214
RE1,DEMTRAHEVFWD,2023,0.1488379009948734
RE1,DEMTRAHEVFWD,2024,0.1497794123206207
RE1,DEMTRAHEVFWD,2025,0.1496859952238766
RE1,DEMTRAHEVFWD,2026,0.1494945083351407
RE1,DEMTRAHEVFWD,2027,0.1490714832249279
RE1,DEMTRAHEVFWD,2028,0.1482534971577185
RE1,DEMTRAHEVFWD,2029,0.1468187847595809
RE1,DEMTRAHEVFWD,2030,0.1444866110394694
RE1,DEMTRAHEVFWD,2031,0.1409262399374679
RE1,DEMTRAHEVFWD,2032,0.1357805654001185
RE1,DEMTRAHEVFWD,2033,0.1287094795070475
RE1,DEMTRAHEVFWD,2034,0.1194557441273951
RE1,DEMTRAHEVFWD,2035,0.1079300818497289
RE1,DEMTRAHEVFWD,2036,0.0943017041596386
RE1,DEMTRAHEVFWD,2037,0.0790671730703099
RE1,DEMTRAHEVFWD,2038,0.0630600488006854
RE1,DEMTRAHEVFWD,2039,0.0473660928448513
RE1,DEMTRAHEVFWD,2040,0.0331337009693078
RE1,DEMTRAHEVFWD,2041,0.0213168917141465
RE1,DEMTRAHEVFWD,2042,0.0124390861897381
RE1,DEMTRAHEVFWD,2043,0.0064831761148347
RE1,DEMTRAHEVFWD,2044,0.0029674211276151
RE1,DEMTRAHEVFWD,2045,0.0011709040284855
RE1,DEMTRAHEVFWD,2046,0.0003903395805235
RE1,DEMTRAHEVFWD,2047,0.0001075497552285
RE1,DEMTRAHEVFWD,2048,2.391632064644079e-05
RE1,DEMTRAHEVFWD,2049,4.183544719448381e-06
RE1,DEMTRAHEVFWD,2050,5.599500145877594e-07
RE1,DEMTRAHEVFWD,2051,5.566850081319644e-08
RE1,DEMTRAHEVFWD,2052,3.982034507286688e-09
RE1,DEMTRAHEVFWD,2053,1.9809019481642332e-10
RE1,DEMTRAHEVFWD,2054,6.608856499845221e-12
RE1,DEMTRAHEVLDV,2022,0.0468609573584888
RE1,DEMTRAHEVLDV,2023,0.045738790525163
RE1,DEMTRAHEVLDV,2024,0.0448131465191986
RE1,DEMTRAHEVLDV,2025,0.0448031588374647
RE1,DEMTRAHEVLDV,2026,0.0447826735018882
RE1,DEMTRAHEVLDV,2027,0.0447373582670679
RE1,DEMTRAHEVLDV,2028,0.0446494991011638
RE1,DEMTRAHEVLDV,2029,0.0444946423398748
RE1,DEMTRAHEVLDV,2030,0.0442408282871871
RE1,DEMTRAHEVLDV,2031,0.043848218383652
RE1,DEMTRAHEVLDV,2032,0.043269363227456
RE1,DEMTRAHEVLDV,2033,0.0424504344123251
RE1,DEMTRAHEVLDV,2034,0.0413337972380257
RE1,DEMTRAHEVLDV,2035,0.0398622968527337
RE1,DEMTRAHEVLDV,2036,0.0379855155333344
RE1,DEMTRAHEVLDV,2037,0.0356679744810286
RE1,DEMTRAHEVLDV,2038,0.0328987538390338
RE1,DEMTRAHEVLDV,2039,0.0297012947354899
RE1,DEMTRAHEVLDV,2040,0.0261413343687269
RE1,DEMTRAHEVLDV,2041,0.0223302645508884
RE1,DEMTRAHEVLDV,2042,0.0184210974035733
RE1,DEMTRAHEVLDV,2043,0.0145951152742488
RE1,DEMTRAHEVLDV,2044,0.0110394291686049
RE1,DEMTRAHEVLDV,2045,0.007918808633221
RE1,DEMTRAHEVLDV,2046,0.0053482708193298
RE1,DEMTRAHEVLDV,2047,0.003374435674036
RE1,DEMTRAHEVLDV,2048,0.0019721204744314
RE1,DEMTRAHEVLDV,2049,0.0010578537026555
RE1,DEMTRAHEVLDV,2050,0.0005156876393785
RE1,DEMTRAHEVLDV,2051,0.0002260519205957
RE1,DEMTRAHEVLDV,2052,8.809525007621991e-05
RE1,DEMTRAHEVLDV,2053,3.0153776720597156e-05
RE1,DEMTRAHEVLDV,2054,8.948419095123978e-06
RE1,DEMTRAJETAVI,2022,69.43007185035506
RE1,DEMTRAJETAVI,2023,71.68552379070434
RE1,DEMTRAJETAVI,2024,72.85743450687622
RE1,DEMTRAJETAVI,2025,72.85743450687622
RE1,DEMTRAJETAVI,2026,72.85743450687622
RE1,DEMTRAJETAVI,2027,72.85743450687622
RE1,DEMTRAJETAVI,2028,72.85743450687622
RE1,DEMTRAJETAVI,2029,72.85743450687622
RE1,DEMTRAJETAVI,2030,72.85743450687622
RE1,DEMTRAJETAVI,2031,72.85743450687622
RE1,DEMTRAJETAVI,2032,72.85743450687622
RE1,DEMTRAJETAVI,2033,72.85743450687622
RE1,DEMTRAJETAVI,2034,72.85743450687622
RE1,DEMTRAJETAVI,2035,72.85743450687622
RE1,DEMTRAJETAVI,2036,72.85743450687622
RE1,DEMTRAJETAVI,2037,72.85743450687622
RE1,DEMTRAJETAVI,2038,72.85743450687622
RE1,DEMTRAJETAVI,2039,72.85743450687622
RE1,DEMTRAJETAVI,2040,72.85743450687622
RE1,DEMTRAJETAVI,2041,72.85743450687622
RE1,DEMTRAJETAVI,2042,72.85743450687622
RE1,DEMTRAJETAVI,2043,72.85743450687622
RE1,DEMTRAJETAVI,2044,72.85743450687622
RE1,DEMTRAJETAVI,2045,72.85743450687622
RE1,DEMTRAJETAVI,2046,72.85743450687622
RE1,DEMTRAJETAVI,2047,72.85743450687622
RE1,DEMTRAJETAVI,2048,72.85743450687622
RE1,DEMTRAJETAVI,2049,72.85743450687622
RE1,DEMTRAJETAVI,2050,72.85743450687622
RE1,DEMTRAJETAVI,2051,72.85743450687622
RE1,DEMTRAJETAVI,2052,72.85743450687622
RE1,DEMTRAJETAVI,2053,72.85743450687622
RE1,DEMTRAJETAVI,2054,72.85743450687622
RE1,DEMTRAJETSAFAVI,2022,0.0
RE1,DEMTRAJETSAFAVI,2023,0.0
RE1,DEMTRAJETSAFAVI,2024,0.0
RE1,DEMTRAJETSAFAVI,2025,0.0
RE1,DEMTRAJETSAFAVI,2026,0.0
RE1,DEMTRAJETSAFAVI,2027,0.0
RE1,DEMTRAJETSAFAVI,2028,0.0
RE1,DEMTRAJETSAFAVI,2029,0.0
RE1,DEMTRAJETSAFAVI,2030,0.0
RE1,DEMTRAJETSAFAVI,2031,0.0
RE1,DEMTRAJETSAFAVI,2032,0.0
RE1,DEMTRAJETSAFAVI,2033,0.0
RE1,DEMTRAJETSAFAVI,2034,0.0
RE1,DEMTRAJETSAFAVI,2035,0.0
RE1,DEMTRAJETSAFAVI,2036,0.0
RE1,DEMTRAJETSAFAVI,2037,0.0
RE1,DEMTRAJETSAFAVI,2038,0.0
RE1,DEMTRAJETSAFAVI,2039,0.0
RE1,DEMTRAJETSAFAVI,2040,0.0
RE1,DEMTRAJETSAFAVI,2041,0.0
RE1,DEMTRAJETSAFAVI,2042,0.0
RE1,DEMTRAJETSAFAVI,2043,0.0
RE1,DEMTRAJETSAFAVI,2044,0.0
RE1,DEMTRAJETSAFAVI,2045,0.0
RE1,DEMTRAJETSAFAVI,2046,0.0
RE1,DEMTRAJETSAFAVI,2047,0.0
RE1,DEMTRAJETSAFAVI,2048,0.0
RE1,DEMTRAJETSAFAVI,2049,0.0
RE1,DEMTRAJETSAFAVI,2050,0.0
RE1,DEMTRAJETSAFAVI,2051,0.0
RE1,DEMTRAJETSAFAVI,2052,0.0
RE1,DEMTRAJETSAFAVI,2053,0.0
RE1,DEMTRAJETSAFAVI,2054,0.0
RE1,DEMTRANGSBUS_ART,2022,0.1523876504681297
RE1,DEMTRANGSBUS_ART,2023,0.1423577144175595
RE1,DEMTRANGSBUS_ART,2024,0.1583274059088115
RE1,DEMTRANGSBUS_ART,2025,0.1582286574468842
RE1,DEMTRANGSBUS_ART,2026,0.1580262422959006
RE1,DEMTRANGSBUS_ART,2027,0.1575790749095651
RE1,DEMTRANGSBUS_ART,2028,0.1567144059267974
RE1,DEMTRANGSBUS_ART,2029,0.155197813701585
RE1,DEMTRANGSBUS_ART,2030,0.1527325415422609
RE1,DEMTRANGSBUS_ART,2031,0.1489689780997371
RE1,DEMTRANGSBUS_ART,2032,0.1435296370813227
RE1,DEMTRANGSBUS_ART,2033,0.1360550004202321
RE1,DEMTRANGSBUS_ART,2034,0.1262731492637413
RE1,DEMTRANGSBUS_ART,2035,0.1140897110893568
RE1,DEMTRANGSBUS_ART,2036,0.0996835543753846
RE1,DEMTRANGSBUS_ART,2037,0.0835795802027041
RE1,DEMTRANGSBUS_ART,2038,0.0666589205312366
RE1,DEMTRANGSBUS_ART,2039,0.0500693018617804
RE1,DEMTRANGSBUS_ART,2040,0.035024659539985
RE1,DEMTRANGSBUS_ART,2041,0.0225334584696805
RE1,DEMTRANGSBUS_ART,2042,0.0131489916924064
RE1,DEMTRANGSBUS_ART,2043,0.0068531745478776
RE1,DEMTRANGSBUS_ART,2044,0.0031367734863894
RE1,DEMTRANGSBUS_ART,2045,0.0012377281665484
RE1,DEMTRANGSBUS_ART,2046,0.0004126164754574
RE1,DEMTRANGSBUS_ART,2047,0.0001136876790183
RE1,DEMTRANGSBUS_ART,2048,2.528123824340177e-05
RE1,DEMTRANGSBUS_ART,2049,4.4223019216812445e-06
RE1,DEMTRANGSBUS_ART,2050,5.919066704474947e-07
RE1,DEMTRANGSBUS_ART,2051,5.8845532827427946e-08
RE1,DEMTRANGSBUS_ART,2052,4.209291410681244e-09
RE1,DEMTRANGSBUS_ART,2053,2.0939531138043803e-10
RE1,DEMTRANGSBUS_ART,2054,6.986027581709399e-12
RE1,DEMTRANGSBUS_BIA,2022,0.0
RE1,DEMTRANGSBUS_BIA,2023,0.0
RE1,DEMTRANGSBUS_BIA,2024,0.0
RE1,DEMTRANGSBUS_BIA,2025,0.0
RE1,DEMTRANGSBUS_BIA,2026,0.0
RE1,DEMTRANGSBUS_BIA,2027,0.0
RE1,DEMTRANGSBUS_BIA,2028,0.0
RE1,DEMTRANGSBUS_BIA,2029,0.0
RE1,DEMTRANGSBUS_BIA,2030,0.0
RE1,DEMTRANGSBUS_BIA,2031,0.0
RE1,DEMTRANGSBUS_BIA,2032,0.0
RE1,DEMTRANGSBUS_BIA,2033,0.0
RE1,DEMTRANGSBUS_BIA,2034,0.0
RE1,DEMTRANGSBUS_BIA,2035,0.0
RE1,DEMTRANGSBUS_BIA,2036,0.0
RE1,DEMTRANGSBUS_BIA,2037,0.0
RE1,DEMTRANGSBUS_BIA,2038,0.0
RE1,DEMTRANGSBUS_BIA,2039,0.0
RE1,DEMTRANGSBUS_BIA,2040,0.0
RE1,DEMTRANGSBUS_BIA,2041,0.0
RE1,DEMTRANGSBUS_BIA,2042,0.0
RE1,DEMTRANGSBUS_BIA,2043,0.0
RE1,DEMTRANGSBUS_BIA,2044,0.0
RE1,DEMTRANGSBUS_BIA,2045,0.0
RE1,DEMTRANGSBUS_BIA,2046,0.0
RE1,DEMTRANGSBUS_BIA,2047,0.0
RE1,DEMTRANGSBUS_BIA,2048,0.0
RE1,DEMTRANGSBUS_BIA,2049,0.0
RE1,DEMTRANGSBUS_BIA,2050,0.0
RE1,DEMTRANGSBUS_BIA,2051,0.0
RE1,DEMTRANGSBUS_BIA,2052,0.0
RE1,DEMTRANGSBUS_BIA,2053,0.0
RE1,DEMTRANGSBUS_BIA,2054,0.0
RE1,"DEMTRANGSBUS_IMU
",2022,1.4592100842797169
RE1,"DEMTRANGSBUS_IMU
",2023,1.5301600045020156
RE1,"DEMTRANGSBUS_IMU
",2024,1.7713858213230904
RE1,"DEMTRANGSBUS_IMU
",2025,1.770281011803024
RE1,"DEMTRANGSBUS_IMU
",2026,1.768016367053651
RE1,"DEMTRANGSBUS_IMU
",2027,1.7630134052267576
RE1,"DEMTRANGSBUS_IMU
",2028,1.753339385953716
RE1,"DEMTRANGSBUS_IMU
",2029,1.7363715720174648
RE1,"DEMTRANGSBUS_IMU
",2030,1.7087898143068356
RE1,"DEMTRANGSBUS_IMU
",2031,1.6666826195260631
RE1,"DEMTRANGSBUS_IMU
",2032,1.6058266261997427
RE1,"DEMTRANGSBUS_IMU
",2033,1.5221995034979183
RE1,"DEMTRANGSBUS_IMU
",2034,1.4127589910014258
RE1,"DEMTRANGSBUS_IMU
",2035,1.2764492377202967
RE1,"DEMTRANGSBUS_IMU
",2036,1.1152714454334305
RE1,"DEMTRANGSBUS_IMU
",2037,0.935098269774447
RE1,"DEMTRANGSBUS_IMU
",2038,0.7457879197600349
RE1,"DEMTRANGSBUS_IMU
",2039,0.5601812957927558
RE1,"DEMTRANGSBUS_IMU
",2040,0.3918600506947682
RE1,"DEMTRANGSBUS_IMU
",2041,0.2521070095821188
RE1,"DEMTRANGSBUS_IMU
",2042,0.1471124807163129
RE1,"DEMTRANGSBUS_IMU
",2043,0.0766741307702257
RE1,"DEMTRANGSBUS_IMU
",2044,0.0350945943097979
RE1,"DEMTRANGSBUS_IMU
",2045,0.0138478497281691
RE1,"DEMTRANGSBUS_IMU
",2046,0.0046164021324937
RE1,"DEMTRANGSBUS_IMU
",2047,0.0012719512551623
RE1,"DEMTRANGSBUS_IMU
",2048,0.0002828494960351
RE1,"DEMTRANGSBUS_IMU
",2049,4.947723912174603e-05
RE1,"DEMTRANGSBUS_IMU
",2050,6.622322127737827e-06
RE1,"DEMTRANGSBUS_IMU
",2051,6.583708101599554e-07
RE1,"DEMTRANGSBUS_IMU
",2052,4.7094052226133625e-08
RE1,"DEMTRANGSBUS_IMU
",2053,2.342739612903608e-09
RE1,"DEMTRANGSBUS_IMU
",2054,7.816050629124441e-11
RE1,DEMTRANGSBUS_URB,2022,0.0
RE1,DEMTRANGSBUS_URB,2023,0.0
RE1,DEMTRANGSBUS_URB,2024,0.0
RE1,DEMTRANGSBUS_URB,2025,0.0
RE1,DEMTRANGSBUS_URB,2026,0.0
RE1,DEMTRANGSBUS_URB,2027,0.0
RE1,DEMTRANGSBUS_URB,2028,0.0
RE1,DEMTRANGSBUS_URB,2029,0.0
RE1,DEMTRANGSBUS_URB,2030,0.0
RE1,DEMTRANGSBUS_URB,2031,0.0
RE1,DEMTRANGSBUS_URB,2032,0.0
RE1,DEMTRANGSBUS_URB,2033,0.0
RE1,DEMTRANGSBUS_URB,2034,0.0
RE1,DEMTRANGSBUS_URB,2035,0.0
RE1,DEMTRANGSBUS_URB,2036,0.0
RE1,DEMTRANGSBUS_URB,2037,0.0
RE1,DEMTRANGSBUS_URB,2038,0.0
RE1,DEMTRANGSBUS_URB,2039,0.0
RE1,DEMTRANGSBUS_URB,2040,0.0
RE1,DEMTRANGSBUS_URB,2041,0.0
RE1,DEMTRANGSBUS_URB,2042,0.0
RE1,DEMTRANGSBUS_URB,2043,0.0
RE1,DEMTRANGSBUS_URB,2044,0.0
RE1,DEMTRANGSBUS_URB,2045,0.0
RE1,DEMTRANGSBUS_URB,2046,0.0
RE1,DEMTRANGSBUS_URB,2047,0.0
RE1,DEMTRANGSBUS_URB,2048,0.0
RE1,DEMTRANGSBUS_URB,2049,0.0
RE1,DEMTRANGSBUS_URB,2050,0.0
RE1,DEMTRANGSBUS_URB,2051,0.0
RE1,DEMTRANGSBUS_URB,2052,0.0
RE1,DEMTRANGSBUS_URB,2053,0.0
RE1,DEMTRANGSBUS_URB,2054,0.0
RE1,DEMTRANGSFWD,2022,0.0478782053508368
RE1,DEMTRANGSFWD,2023,0.0452149682683129
RE1,DEMTRANGSFWD,2024,0.0455915911504178
RE1,DEMTRANGSFWD,2025,0.0455631557732506
RE1,DEMTRANGSFWD,2026,0.0455048687776839
RE1,DEMTRANGSFWD,2027,0.0453761034983149
RE1,DEMTRANGSFWD,2028,0.0451271154313627
RE1,DEMTRANGSFWD,2029,0.0446904010654771
RE1,DEMTRANGSFWD,2030,0.0439805070347043
RE1,DEMTRANGSFWD,2031,0.0428967600690082
RE1,DEMTRANGSFWD,2032,0.0413304600944979
RE1,DEMTRANGSFWD,2033,0.0391780811257764
RE1,DEMTRANGSFWD,2034,0.0363613220431585
RE1,DEMTRANGSFWD,2035,0.0328530075548074
RE1,DEMTRANGSFWD,2036,0.0287046442112524
RE1,DEMTRANGSFWD,2037,0.0240673813055454
RE1,DEMTRANGSFWD,2038,0.0191949475452069
RE1,DEMTRANGSFWD,2039,0.0144178395810001
RE1,DEMTRANGSFWD,2040,0.0100856194084887
RE1,DEMTRANGSFWD,2041,0.0064886822332343
RE1,DEMTRANGSFWD,2042,0.003786353031172
RE1,DEMTRANGSFWD,2043,0.0019734241856349
RE1,DEMTRANGSFWD,2044,0.0009032579893673
RE1,DEMTRANGSFWD,2045,0.0003564133208696
RE1,DEMTRANGSFWD,2046,0.000118816079522
RE1,DEMTRANGSFWD,2047,3.2737239335759126e-05
RE1,DEMTRANGSFWD,2048,7.279926498848384e-06
RE1,DEMTRANGSFWD,2049,1.2734357643244726e-06
RE1,DEMTRANGSFWD,2050,1.7044406660581444e-07
RE1,DEMTRANGSFWD,2051,1.6945022614984153e-08
RE1,DEMTRANGSFWD,2052,1.2120977535580555e-09
RE1,DEMTRANGSFWD,2053,6.029698630172566e-11
RE1,DEMTRANGSFWD,2054,2.0116802359174588e-12
RE1,DEMTRANGSLDV,2022,0.721725173851766
RE1,DEMTRANGSLDV,2023,0.6739929259720728
RE1,DEMTRANGSLDV,2024,0.6917260500495663
RE1,DEMTRANGSLDV,2025,0.6915718823516565
RE1,DEMTRANGSLDV,2026,0.6912556751365218
RE1,DEMTRANGSLDV,2027,0.6905561989599067
RE1,DEMTRANGSLDV,2028,0.6892000238525542
RE1,DEMTRANGSLDV,2029,0.6868096883342935
RE1,DEMTRANGSLDV,2030,0.6828918694407345
RE1,DEMTRANGSLDV,2031,0.6768316277733394
RE1,DEMTRANGSLDV,2032,0.6678965446147682
RE1,DEMTRANGSLDV,2033,0.6552557363126876
RE1,DEMTRANGSLDV,2034,0.638019566083361
RE1,DEMTRANGSLDV,2035,0.6153058039794588
RE1,DEMTRANGSLDV,2036,0.586336212917186
RE1,DEMTRANGSLDV,2037,0.5505631498216854
RE1,DEMTRANGSLDV,2038,0.5078180581423458
RE1,DEMTRANGSLDV,2039,0.4584627700698625
RE1,DEMTRANGSLDV,2040,0.403511990798449
RE1,DEMTRANGSLDV,2041,0.3446851402797715
RE1,DEMTRANGSLDV,2042,0.2843440805722739
RE1,DEMTRANGSLDV,2043,0.2252870468345496
RE1,DEMTRANGSLDV,2044,0.1704022441345328
RE1,DEMTRANGSLDV,2045,0.1222330196030686
RE1,DEMTRANGSLDV,2046,0.0825547531429293
RE1,DEMTRANGSLDV,2047,0.0520870601877358
RE1,DEMTRANGSLDV,2048,0.0304412256661313
RE1,DEMTRANGSLDV,2049,0.0163288012582366
RE1,DEMTRANGSLDV,2050,0.0079600430131337
RE1,DEMTRANGSLDV,2051,0.0034892886191955
RE1,DEMTRANGSLDV,2052,0.0013598192516395
RE1,DEMTRANGSLDV,2053,0.000465447184256
RE1,DEMTRANGSLDV,2054,0.0001381258642975
RE1,DEMTRANGSMIC,2022,0.1925831807239049
RE1,DEMTRANGSMIC,2023,0.1952751264218375
RE1,DEMTRANGSMIC,2024,0.2147001732052851
RE1,DEMTRANGSMIC,2025,0.2138184488897583
RE1,DEMTRANGSMIC,2026,0.2120206843265231
RE1,DEMTRANGSMIC,2027,0.2080945433183898
RE1,DEMTRANGSMIC,2028,0.200677461107261
RE1,DEMTRANGSMIC,2029,0.1882094180772676
RE1,DEMTRANGSMIC,2030,0.1693449610407012
RE1,DEMTRANGSMIC,2031,0.1436478674129682
RE1,DEMTRANGSMIC,2032,0.1123944616993112
RE1,DEMTRANGSMIC,2033,0.0789837797381721
RE1,DEMTRANGSMIC,2034,0.0482839505238982
RE1,DEMTRANGSMIC,2035,0.0247258308032686
RE1,DEMTRANGSMIC,2036,0.0101501115859402
RE1,DEMTRANGSMIC,2037,0.0031748193785118
RE1,DEMTRANGSMIC,2038,0.0007140199855344
RE1,DEMTRANGSMIC,2039,0.0001081206562028
RE1,DEMTRANGSMIC,2040,1.023805078714742e-05
RE1,DEMTRANGSMIC,2041,5.58174013018579e-07
RE1,DEMTRANGSMIC,2042,1.5985261349989406e-08
RE1,DEMTRANGSMIC,2043,2.17286594967168e-10
RE1,DEMTRANGSMIC,2044,1.2539384693601933e-12
RE1,DEMTRANGSMIC,2045,2.7189985368909245e-15
RE1,DEMTRANGSMIC,2046,1.9389803929964872e-18
RE1,DEMTRANGSMIC,2047,3.934460964301887e-22
RE1,DEMTRANGSMIC,2048,1.9418877908114358e-26
RE1,DEMTRANGSMIC,2049,1.9679965822192736e-31
RE1,DEMTRANGSMIC,2050,3.4124417116670733e-37
RE1,DEMTRANGSMIC,2051,8.322655082118331e-44
RE1,DEMTRANGSMIC,2052,2.314491589387761e-51
RE1,DEMTRANGSMIC,2053,5.864142040571621e-60
RE1,DEMTRANGSMIC,2054,1.0655503877983372e-69
RE1,DEMTRANGSSTT,2022,2.4990026141680124
RE1,DEMTRANGSSTT,2023,2.3098013407157816
RE1,DEMTRANGSSTT,2024,2.33839533112184
RE1,DEMTRANGSSTT,2025,2.3139246914417577
RE1,DEMTRANGSSTT,2026,2.308258722357611
RE1,DEMTRANGSSTT,2027,2.3034057153977927
RE1,DEMTRANGSSTT,2028,2.298954466860329
RE1,DEMTRANGSSTT,2029,2.294810491254461
RE1,DEMTRANGSSTT,2030,2.2909136172235693
RE1,DEMTRANGSSTT,2031,2.287456480132864
RE1,DEMTRANGSSTT,2032,2.2842076572946137
RE1,DEMTRANGSSTT,2033,2.2814840290003917
RE1,DEMTRANGSSTT,2034,2.278812114978068
RE1,DEMTRANGSSTT,2035,2.276241855932572
RE1,DEMTRANGSSTT,2036,2.273324220569274
RE1,DEMTRANGSSTT,2037,2.270284433533433
RE1,DEMTRANGSSTT,2038,2.267346499483878
RE1,DEMTRANGSSTT,2039,2.264333867211293
RE1,DEMTRANGSSTT,2040,2.260813869986088
RE1,DEMTRANGSSTT,2041,2.256396715829691
RE1,DEMTRANGSSTT,2042,2.252718346363794
RE1,DEMTRANGSSTT,2043,2.248180794578523
RE1,DEMTRANGSSTT,2044,2.24442340104498
RE1,DEMTRANGSSTT,2045,2.2408999400925254
RE1,DEMTRANGSSTT,2046,2.236934086983324
RE1,DEMTRANGSSTT,2047,2.2327808649463114
RE1,DEMTRANGSSTT,2048,2.228897338347384
RE1,DEMTRANGSSTT,2049,2.2242731182207014
RE1,DEMTRANGSSTT,2050,2.218070244956785
RE1,DEMTRANGSSTT,2051,2.2109867104338736
RE1,DEMTRANGSSTT,2052,2.203317822764681
RE1,DEMTRANGSSTT,2053,2.193980527717544
RE1,DEMTRANGSSTT,2054,2.1813417594045705
RE1,DEMTRANGSTAX,2022,0.2632703665356475
RE1,DEMTRANGSTAX,2023,0.2643170941612351
RE1,DEMTRANGSTAX,2024,0.2757202129192113
RE1,DEMTRANGSTAX,2025,0.2756587620739093
RE1,DEMTRANGSTAX,2026,0.2755327226965036
RE1,DEMTRANGSTAX,2027,0.2752539133031977
RE1,DEMTRANGSTAX,2028,0.2747133454160578
RE1,DEMTRANGSTAX,2029,0.2737605638662
RE1,DEMTRANGSTAX,2030,0.2721989313970547
RE1,DEMTRANGSTAX,2031,0.2697833347562223
RE1,DEMTRANGSTAX,2032,0.2662218337389401
RE1,DEMTRANGSTAX,2033,0.2611832402722479
RE1,DEMTRANGSTAX,2034,0.2543129474370985
RE1,DEMTRANGSTAX,2035,0.2452593006602632
RE1,DEMTRANGSTAX,2036,0.2337120966547179
RE1,DEMTRANGSTAX,2037,0.2194530463084761
RE1,DEMTRANGSTAX,2038,0.2024149634167964
RE1,DEMTRANGSTAX,2039,0.1827420733542362
